division,subtype,report_year,count_cleared,count_,clearance_rate,unsolved_crime
D53,Break & Enter-Apartment,2021,4,16,0,12
D53,Break & Enter-Apartment,2021,2,8,0,6
D53,Break & Enter-Apartment,2021,2,12,0,10
D53,Break & Enter-Commercial,2021,12,59,0,47
D53,Break & Enter-Commercial,2021,0,4,0,4
D53,Break & Enter-Commercial,2021,0,1,0,1
D52,Robbery-Other,2021,1,6,0,5
D52,Auto Theft,2021,0,9,0,9
D52,Other,2021,16,256,0,240
D52,Robbery-Other,2021,0,3,0,3
D51,Theft Over $5000,2021,7,25,0,18
D52,Auto Theft,2021,0,10,0,10
D52,Other,2021,6,70,0,64
D52,Robbery-Other,2021,4,8,0,4
D52,Other,2021,33,125,0,92
D52,Auto Theft,2021,2,4,0,2
D52,Robbery-Other,2021,15,38,0,23
D51,Theft Over $5000,2021,3,16,0,13
D52,Other,2021,67,393,0,326
D52,Auto Theft,2021,1,2,0,1
D52,Sexual Violation,2021,9,26,0,17
D51,Theft Over $5000,2021,2,3,0,1
D52,Theft Over $5000,2021,2,11,0,9
D52,Auto Theft,2021,1,32,0,31
D52,Sexual Violation,2021,0,6,0,6
D51,Theft Over $5000,2021,1,6,0,5
D52,Theft Over $5000,2021,0,1,0,1
D52,Auto Theft,2021,3,18,0,15
D52,Sexual Violation,2021,3,13,0,10
D51,Theft Over $5000,2021,0,2,0,2
D52,Theft Over $5000,2021,1,3,0,2
D52,Break & Enter-Apartment,2021,4,15,0,11
D52,Sexual Violation,2021,8,23,0,15
D52,Sexual Violation,2021,2,3,0,1
D52,Sexual Violation,2021,7,12,0,5
D52,Sexual Violation,2021,3,5,0,2
D52,Sexual Violation,2021,10,19,0,9
D52,Sexual Violation,2021,17,51,0,34
D52,Other,2021,5,5,1,0
D52,Other,2021,1,1,1,0
D52,Other,2021,3,3,1,0
D52,Other,2021,18,19,0,1
D52,Other,2021,8,9,0,1
D52,Other,2021,2,2,1,0
D52,Other,2021,12,14,0,2
D52,Other,2021,3,3,1,0
D52,Other,2021,15,15,1,0
D52,Other,2021,20,22,0,2
D52,Other,2021,87,1267,0,1180
D52,Other,2021,5,5,1,0
D52,Other,2021,42,47,0,5
D52,Other,2021,21,28,0,7
D52,Other,2021,112,130,0,18
D52,Other,2021,5,6,0,1
D52,Other,2021,51,59,0,8
D52,Other,2021,10,13,0,3
D52,Other,2021,40,53,0,13
D52,Other,2021,387,415,0,28
D52,Other Criminal Violations - Offensive Weapons,2021,7,10,0,3
D52,Other Criminal Violations - Offensive Weapons,2021,7,7,1,0
D52,Other Criminal Violations - Offensive Weapons,2021,16,20,0,4
D52,Other Criminal Violations - Offensive Weapons,2021,13,14,0,1
D52,Other Criminal Violations - Offensive Weapons,2021,12,12,1,0
D52,Other Criminal Violations - Offensive Weapons,2021,5,5,1,0
D52,Other Criminal Violations - Offensive Weapons,2021,13,15,0,2
D52,Other Criminal Violations - Offensive Weapons,2021,31,36,0,5
D52,Theft Over $5000,2021,1,13,0,12
D52,Break & Enter-Apartment,2021,3,10,0,7
D52,Theft Over $5000,2021,1,9,0,8
D52,Break & Enter-Apartment,2021,5,28,0,23
D52,Break & Enter-Apartment,2021,2,13,0,11
D52,Theft Over $5000,2021,0,1,0,1
D52,Break & Enter-Apartment,2021,1,2,0,1
D52,Theft Over $5000,2021,1,11,0,10
D52,Break & Enter-Apartment,2021,3,19,0,16
D52,Theft Over $5000,2021,8,26,0,18
D52,Break & Enter-Apartment,2021,2,12,0,10
D52,Theft Under $5000,2021,24,247,0,223
D52,Break & Enter-Commercial,2021,11,19,0,8
D52,Theft Under $5000,2021,2,2,1,0
D52,Theft Under $5000,2021,5,34,0,29
D52,Break & Enter-Commercial,2021,4,14,0,10
D52,Theft Under $5000,2021,8,146,0,138
D52,Break & Enter-Commercial,2021,5,15,0,10
D52,Theft Under $5000,2021,23,415,0,392
D52,Break & Enter-Commercial,2021,0,1,0,1
D52,Theft Under $5000,2021,1,9,0,8
D52,Break & Enter-Commercial,2021,8,15,0,7
D52,Theft Under $5000,2021,11,139,0,128
D52,Break & Enter-Commercial,2021,15,60,0,45
D52,Theft Under $5000,2021,2,93,0,91
D52,Break & Enter-Commercial,2021,32,90,0,58
D52,Theft Under $5000,2021,21,312,0,291
D52,Theft Under $5000,2021,210,1104,0,894
D52,Break & Enter-House,2021,2,6,0,4
D52,Assault,2021,98,131,0,33
D52,Break & Enter-House,2021,0,1,0,1
D52,Assault,2021,3,7,0,4
D52,Break & Enter-Other,2021,0,4,0,4
D52,Assault,2021,43,77,0,34
D52,Break & Enter-Other,2021,1,2,0,1
D52,Assault,2021,73,117,0,44
D52,Break & Enter-Other,2021,0,1,0,1
D52,Assault,2021,88,152,0,64
D52,Break & Enter-Other,2021,7,11,0,4
D52,Assault,2021,3,3,1,0
D52,Break & Enter-Other,2021,2,8,0,6
D52,Assault,2021,67,109,0,42
D52,Break & Enter-Other,2021,3,7,0,4
D52,Assault,2021,7,31,0,24
D52,Break & Enter-Other,2021,0,2,0,2
D52,Assault,2021,122,182,0,60
D52,Break & Enter-Other,2021,2,10,0,8
D52,Assault,2021,182,289,0,107
D52,Fraud,2021,26,148,0,122
D52,Attempt Murder,2021,1,1,1,0
D52,Fraud,2021,0,4,0,4
D52,Attempt Murder,2021,2,2,1,0
D52,Fraud,2021,0,8,0,8
D52,Other,2021,16,24,0,8
D52,Fraud,2021,8,85,0,77
D52,Other,2021,3,3,1,0
D52,Fraud,2021,8,96,0,88
D52,Other,2021,3,14,0,11
D52,Other,2021,21,31,0,10
D52,Other,2021,10,27,0,17
D51,Theft Over $5000,2021,1,14,0,13
D51,Theft Under $5000,2021,0,1,0,1
D51,Theft Under $5000,2021,42,437,0,395
D51,Theft Under $5000,2021,111,999,0,888
D51,Theft Under $5000,2021,0,1,0,1
D51,Theft Under $5000,2021,0,1,0,1
D51,Theft Under $5000,2021,140,1074,0,934
D51,Theft Under $5000,2021,76,619,0,543
D51,Theft Under $5000,2021,0,14,0,14
D51,Theft Under $5000,2021,57,306,0,249
D51,Theft Under $5000,2021,43,150,0,107
D51,Theft Under $5000,2021,0,85,0,85
D51,Theft Under $5000,2021,82,486,0,404
D51,Assault,2021,64,121,0,57
D51,Assault,2021,196,350,0,154
D51,Assault,2021,267,457,0,190
D51,Assault,2021,345,553,0,208
D51,Assault,2021,2,2,1,0
D51,Assault,2021,133,233,0,100
D51,Assault,2021,100,159,0,59
D51,Assault,2021,9,21,0,12
D51,Assault,2021,142,214,0,72
D51,Attempt Murder,2021,1,1,1,0
D51,Attempt Murder,2021,1,1,1,0
D51,Attempt Murder,2021,1,1,1,0
D51,Other,2021,10,18,0,8
D51,Other,2021,33,60,0,27
D51,Other,2021,25,54,0,29
D51,Other,2021,56,94,0,38
D51,Other,2021,16,28,0,12
D51,Other,2021,16,29,0,13
D51,Other,2021,0,1,0,1
D51,Other,2021,15,33,0,18
D43,Other,2021,2,4,0,2
D43,Other,2021,5,5,1,0
D43,Other,2021,3,3,1,0
D43,Other,2021,5,5,1,0
D43,Other,2021,6,7,0,1
D43,Other,2021,13,15,0,2
D43,Other,2021,5,6,0,1
D43,Other,2021,8,8,1,0
D43,Other,2021,10,12,0,2
D43,Other,2021,4,4,1,0
D43,Other,2021,9,9,1,0
D43,Other,2021,26,32,0,6
D43,Other,2021,3,3,1,0
D43,Other,2021,18,21,0,3
D43,Other,2021,14,18,0,4
D43,Other,2021,17,26,0,9
D43,Other,2021,16,19,0,3
D43,Other,2021,2,2,1,0
D43,Other,2021,20,28,0,8
D43,Other,2021,44,52,0,8
D43,Other,2021,52,68,0,16
D43,Other,2021,10,14,0,4
D43,Other,2021,12,18,0,6
D43,Other,2021,35,45,0,10
D43,Other,2021,6,8,0,2
D43,Other,2021,58,75,0,17
D43,Other,2021,306,357,0,51
D43,Other,2021,13,17,0,4
D43,Other,2021,69,83,0,14
D43,Other Criminal Violations - Offensive Weapons,2021,1,1,1,0
D43,Other Criminal Violations - Offensive Weapons,2021,7,8,0,1
D43,Other Criminal Violations - Offensive Weapons,2021,3,3,1,0
D43,Other Criminal Violations - Offensive Weapons,2021,1,2,0,1
D43,Other Criminal Violations - Offensive Weapons,2021,2,2,1,0
D43,Other Criminal Violations - Offensive Weapons,2021,9,10,0,1
D43,Other Criminal Violations - Offensive Weapons,2021,0,1,0,1
D43,Other Criminal Violations - Offensive Weapons,2021,6,6,1,0
D43,Other Criminal Violations - Offensive Weapons,2021,3,5,0,2
D43,Other Criminal Violations - Offensive Weapons,2021,8,10,0,2
D43,Other Criminal Violations - Offensive Weapons,2021,26,29,0,3
D43,Other Criminal Violations - Offensive Weapons,2021,0,1,0,1
D43,Other Criminal Violations - Offensive Weapons,2021,12,12,1,0
D43,Other,2021,0,1,0,1
D43,Other,2021,1,1,1,0
D43,Other,2021,0,1,0,1
D43,Other,2021,1,1,1,0
D51,Other,2021,8,8,1,0
D51,Other,2021,18,19,0,1
D51,Other,2021,34,34,1,0
D51,Other,2021,85,97,0,12
D55,Other,2021,7,68,0,61
D53,Fraud,2021,6,51,0,45
D55,Other,2021,15,73,0,58
D53,Fraud,2021,3,56,0,53
D55,Auto Theft,2021,1,15,0,14
D55,Other,2021,0,1,0,1
D53,Fraud,2021,8,77,0,69
D55,Auto Theft,2021,2,44,0,42
D55,Other,2021,8,22,0,14
D53,Fraud,2021,1,71,0,70
D53,Other,2021,9,12,0,3
D55,Auto Theft,2021,0,19,0,19
D55,Other,2021,13,54,0,41
D53,Fraud,2021,9,70,0,61
D55,Break & Enter-House,2021,4,13,0,9
D55,Auto Theft,2021,1,6,0,5
D55,Other,2021,51,210,0,159
D53,Other,2021,12,17,0,5
D53,Fraud,2021,0,1,0,1
D55,Auto Theft,2021,7,48,0,41
D55,Break & Enter-House,2021,2,11,0,9
D55,Other,2021,26,108,0,82
D53,Other,2021,12,14,0,2
D55,Auto Theft,2021,2,20,0,18
D53,Fraud,2021,3,32,0,29
D53,Theft Under $5000,2021,5,170,0,165
D55,Break & Enter-House,2021,1,3,0,2
D53,Robbery-Other,2021,4,8,0,4
D55,Other,2021,17,98,0,81
D53,Theft Under $5000,2021,0,5,0,5
D53,Other,2021,45,52,0,7
D55,Auto Theft,2021,0,32,0,32
D53,Fraud,2021,6,39,0,33
D55,Break & Enter-House,2021,3,11,0,8
D53,Robbery-Other,2021,7,21,0,14
D55,Other,2021,7,34,0,27
D53,Theft Under $5000,2021,3,110,0,107
D53,Other,2021,55,68,0,13
D55,Auto Theft,2021,0,10,0,10
D53,Other,2021,38,176,0,138
D55,Break & Enter-House,2021,8,26,0,18
D53,Robbery-Other,2021,3,5,0,2
D55,Other,2021,16,64,0,48
D53,Theft Under $5000,2021,51,360,0,309
D53,Other,2021,36,48,0,12
D55,Auto Theft,2021,0,13,0,13
D53,Other,2021,2,2,1,0
D55,Break & Enter-House,2021,2,4,0,2
D55,Break & Enter-House,2021,5,15,0,10
D55,Break & Enter-House,2021,1,1,1,0
D55,Break & Enter-House,2021,4,12,0,8
D55,Break & Enter-House,2021,0,10,0,10
D55,Break & Enter-Other,2021,0,2,0,2
D55,Break & Enter-Other,2021,1,1,1,0
D55,Break & Enter-Other,2021,2,8,0,6
D55,Break & Enter-Other,2021,0,2,0,2
D55,Break & Enter-Other,2021,2,5,0,3
D55,Break & Enter-Other,2021,0,3,0,3
D55,Break & Enter-Other,2021,0,1,0,1
D55,Break & Enter-Other,2021,0,2,0,2
D55,Break & Enter-Other,2021,0,5,0,5
D55,Break & Enter-Other,2021,4,17,0,13
D55,Break & Enter-Other,2021,1,1,1,0
D55,Break & Enter-Other,2021,0,2,0,2
D55,Break & Enter-Other,2021,3,5,0,2
D55,Fraud,2021,3,27,0,24
D55,Fraud,2021,6,33,0,27
D55,Fraud,2021,2,36,0,34
D55,Fraud,2021,5,36,0,31
D55,Fraud,2021,5,74,0,69
D55,Fraud,2021,3,70,0,67
D55,Fraud,2021,4,30,0,26
D55,Fraud,2021,1,6,0,5
D55,Fraud,2021,5,41,0,36
D55,Fraud,2021,5,70,0,65
D55,Fraud,2021,4,30,0,26
D55,Fraud,2021,1,29,0,28
D55,Fraud,2021,5,119,0,114
D55,Fraud,2021,3,48,0,45
D55,Fraud,2021,7,58,0,51
D55,Fraud,2021,3,21,0,18
D55,Fraud,2021,3,42,0,39
D55,Fraud,2021,2,16,0,14
D55,Other,2021,15,64,0,49
D55,Other,2021,7,36,0,29
D55,Other,2021,1,2,0,1
D55,Other,2021,24,99,0,75
D55,Other,2021,11,45,0,34
D55,Other,2021,41,149,0,108
D55,Other,2021,14,57,0,43
D55,Other,2021,32,106,0,74
D55,Other,2021,0,9,0,9
D53,Theft Under $5000,2021,26,447,0,421
D55,Other,2021,6,23,0,17
D53,Other,2021,43,47,0,4
D55,Auto Theft,2021,0,9,0,9
D53,Other,2021,0,10,0,10
D53,Theft Under $5000,2021,43,281,0,238
D53,Robbery-Other,2021,5,11,0,6
D55,Theft Over $5000,2021,1,2,0,1
D53,Other,2021,2,2,1,0
D55,Break & Enter-Apartment,2021,1,3,0,2
D53,Other,2021,0,4,0,4
D53,Robbery-Other,2021,1,2,0,1
D55,Theft Over $5000,2021,0,1,0,1
D53,Theft Under $5000,2021,0,3,0,3
D53,Other,2021,39,45,0,6
D55,Break & Enter-Apartment,2021,2,8,0,6
D53,Other,2021,4,18,0,14
D53,Robbery-Other,2021,2,3,0,1
D55,Theft Over $5000,2021,0,5,0,5
D53,Theft Under $5000,2021,12,338,0,326
D53,Other,2021,12,13,0,1
D55,Break & Enter-Apartment,2021,2,3,0,1
D53,Other,2021,1,4,0,3
D53,Sexual Violation,2021,12,27,0,15
D55,Theft Over $5000,2021,0,4,0,4
D53,Theft Under $5000,2021,9,195,0,186
D53,Other Criminal Violations - Offensive Weapons,2021,12,13,0,1
D55,Break & Enter-Apartment,2021,2,4,0,2
D53,Other,2021,1,13,0,12
D53,Other,2021,3,8,0,5
D53,Other,2021,5,36,0,31
D53,Other,2021,4,41,0,37
D53,Other,2021,8,57,0,49
D53,Other,2021,1,6,0,5
D53,Other,2021,10,37,0,27
D53,Other,2021,27,133,0,106
D53,Other,2021,22,70,0,48
D53,Other,2021,14,61,0,47
D53,Other,2021,2,3,0,1
D53,Other,2021,17,79,0,62
D53,Other,2021,6,43,0,37
D53,Theft Over $5000,2021,3,30,0,27
D53,Theft Over $5000,2021,0,1,0,1
D53,Theft Over $5000,2021,0,2,0,2
D53,Theft Over $5000,2021,0,1,0,1
D53,Theft Over $5000,2021,0,1,0,1
D53,Theft Over $5000,2021,0,3,0,3
D53,Theft Over $5000,2021,0,3,0,3
D53,Theft Over $5000,2021,0,3,0,3
D53,Theft Over $5000,2021,0,2,0,2
D53,Theft Over $5000,2021,2,8,0,6
D53,Theft Over $5000,2021,0,6,0,6
D53,Theft Over $5000,2021,0,2,0,2
D53,Theft Over $5000,2021,1,3,0,2
D53,Theft Under $5000,2021,44,771,0,727
D53,Theft Under $5000,2021,1,2,0,1
D53,Theft Under $5000,2021,0,21,0,21
D53,Theft Under $5000,2021,1,16,0,15
D53,Theft Under $5000,2021,1,31,0,30
D53,Theft Under $5000,2021,1,3,0,2
D53,Theft Under $5000,2021,0,27,0,27
D53,Theft Under $5000,2021,0,10,0,10
D53,Theft Under $5000,2021,4,69,0,65
D53,Theft Under $5000,2021,1,83,0,82
D53,Assault,2021,83,166,0,83
D55,Theft Over $5000,2021,1,8,0,7
D53,Other Criminal Violations - Offensive Weapons,2021,2,2,1,0
D55,Break & Enter-Apartment,2021,4,20,0,16
D53,Assault,2021,0,3,0,3
D53,Sexual Violation,2021,0,1,0,1
D55,Theft Over $5000,2021,0,1,0,1
D53,Other Criminal Violations - Offensive Weapons,2021,2,2,1,0
D55,Break & Enter-Apartment,2021,0,8,0,8
D55,Break & Enter-Apartment,2021,0,7,0,7
D55,Break & Enter-Apartment,2021,0,1,0,1
D55,Break & Enter-Apartment,2021,0,1,0,1
D55,Break & Enter-Apartment,2021,6,14,0,8
D55,Break & Enter-Apartment,2021,1,3,0,2
D55,Break & Enter-Apartment,2021,2,7,0,5
D55,Break & Enter-Apartment,2021,8,30,0,22
D55,Break & Enter-Apartment,2021,2,6,0,4
D55,Break & Enter-Apartment,2021,1,6,0,5
D55,Break & Enter-Apartment,2021,4,12,0,8
D55,Break & Enter-Apartment,2021,2,6,0,4
D55,Break & Enter-Apartment,2021,0,1,0,1
D55,Break & Enter-Commercial,2021,9,17,0,8
D55,Break & Enter-Commercial,2021,3,7,0,4
D55,Break & Enter-Commercial,2021,6,18,0,12
D55,Break & Enter-Commercial,2021,2,5,0,3
D55,Break & Enter-Commercial,2021,5,22,0,17
D55,Break & Enter-Commercial,2021,0,2,0,2
D55,Break & Enter-Commercial,2021,4,17,0,13
D55,Break & Enter-Commercial,2021,4,16,0,12
D55,Break & Enter-Commercial,2021,5,15,0,10
D55,Break & Enter-Commercial,2021,5,18,0,13
D55,Break & Enter-Commercial,2021,19,57,0,38
D55,Break & Enter-Commercial,2021,2,6,0,4
D55,Break & Enter-Commercial,2021,0,17,0,17
D55,Break & Enter-Commercial,2021,1,9,0,8
D55,Break & Enter-Commercial,2021,4,9,0,5
D55,Break & Enter-House,2021,1,1,1,0
D55,Break & Enter-House,2021,1,6,0,5
D55,Break & Enter-House,2021,1,2,0,1
D55,Break & Enter-House,2021,8,22,0,14
D55,Break & Enter-House,2021,3,12,0,9
D55,Break & Enter-House,2021,7,21,0,14
D55,Break & Enter-House,2021,3,12,0,9
D53,Sexual Violation,2021,0,2,0,2
D53,Other Criminal Violations - Offensive Weapons,2021,1,2,0,1
D55,Theft Over $5000,2021,2,6,0,4
D53,Sexual Violation,2021,1,3,0,2
D53,Assault,2021,3,3,1,0
D55,Theft Over $5000,2021,0,2,0,2
D53,Other Criminal Violations - Offensive Weapons,2021,3,4,0,1
D55,Theft Over $5000,2021,0,1,0,1
D53,Sexual Violation,2021,3,4,0,1
D53,Assault,2021,6,16,0,10
D53,Other Criminal Violations - Offensive Weapons,2021,2,2,1,0
D53,Assault,2021,11,13,0,2
D55,Theft Over $5000,2021,0,3,0,3
D53,Sexual Violation,2021,0,1,0,1
D53,Other Criminal Violations - Offensive Weapons,2021,0,1,0,1
D53,Assault,2021,3,7,0,4
D55,Theft Over $5000,2021,2,5,0,3
D53,Sexual Violation,2021,7,14,0,7
D53,Other Criminal Violations - Offensive Weapons,2021,1,1,1,0
D53,Assault,2021,19,24,0,5
D55,Theft Over $5000,2021,0,1,0,1
D53,Sexual Violation,2021,2,4,0,2
D53,Other Criminal Violations - Offensive Weapons,2021,5,5,1,0
D53,Assault,2021,2,3,0,1
D55,Theft Over $5000,2021,1,19,0,18
D53,Sexual Violation,2021,4,14,0,10
D53,Other Criminal Violations - Offensive Weapons,2021,16,17,0,1
D53,Assault,2021,15,27,0,12
D55,Theft Over $5000,2021,2,10,0,8
D53,Sexual Violation,2021,0,4,0,4
D53,Other Criminal Violations - Offensive Weapons,2021,3,3,1,0
D53,Assault,2021,28,40,0,12
D55,Theft Over $5000,2021,1,9,0,8
D53,Sexual Violation,2021,7,14,0,7
D53,Other Criminal Violations - Offensive Weapons,2021,9,11,0,2
D53,Assault,2021,21,41,0,20
D55,Theft Over $5000,2021,0,2,0,2
D53,Sexual Violation,2021,5,14,0,9
D53,Other Criminal Violations - Offensive Weapons,2021,5,5,1,0
D53,Assault,2021,0,2,0,2
D55,Theft Over $5000,2021,1,2,0,1
D53,Sexual Violation,2021,4,13,0,9
D53,Other Criminal Violations - Offensive Weapons,2021,2,2,1,0
D53,Assault,2021,56,86,0,30
D55,Theft Under $5000,2021,57,320,0,263
D53,Sexual Violation,2021,6,9,0,3
D53,Sexual Violation,2021,4,10,0,6
D53,Sexual Violation,2021,6,11,0,5
D53,Other,2021,8,11,0,3
D53,Other,2021,2,2,1,0
D53,Other,2021,3,3,1,0
D53,Other,2021,1,1,1,0
D53,Other,2021,1,1,1,0
D53,Other,2021,6,6,1,0
D53,Other,2021,2,3,0,1
D53,Other,2021,3,3,1,0
D53,Other,2021,3,3,1,0
D53,Other,2021,5,5,1,0
D53,Other,2021,3,4,0,1
D53,Other,2021,8,8,1,0
D53,Other,2021,1,1,1,0
D53,Other,2021,2,2,1,0
D53,Other,2021,14,15,0,1
D53,Other,2021,2,2,1,0
D53,Other,2021,2,7,0,5
D53,Other,2021,2,2,1,0
D53,Other,2021,3,3,1,0
D53,Other,2021,7,7,1,0
D53,Other,2021,96,110,0,14
D53,Other,2021,1,1,1,0
D53,Other,2021,1,4,0,3
D53,Other,2021,2,3,0,1
D53,Other,2021,11,14,0,3
D53,Other,2021,2,2,1,0
D53,Other,2021,6,6,1,0
D53,Other,2021,3,4,0,1
D53,Other,2021,1,1,1,0
D53,Other,2021,1,1,1,0
D55,Theft Under $5000,2021,17,80,0,63
D55,Other,2021,1,1,1,0
D55,Other,2021,1,1,1,0
D55,Theft Under $5000,2021,0,1,0,1
D55,Other,2021,3,3,1,0
D55,Theft Under $5000,2021,42,219,0,177
D55,Other,2021,1,1,1,0
D55,Theft Under $5000,2021,6,116,0,110
D55,Other,2021,3,3,1,0
D55,Theft Under $5000,2021,69,362,0,293
D55,Other,2021,9,10,0,1
D55,Theft Under $5000,2021,8,111,0,103
D55,Other,2021,5,5,1,0
D53,Assault,2021,75,138,0,63
D55,Theft Under $5000,2021,10,194,0,184
D55,Theft Under $5000,2021,1,10,0,9
D55,Other,2021,2,3,0,1
D55,Theft Under $5000,2021,28,141,0,113
D55,Other,2021,3,3,1,0
D55,Theft Under $5000,2021,13,162,0,149
D55,Other,2021,2,2,1,0
D55,Theft Under $5000,2021,19,145,0,126
D55,Other,2021,3,3,1,0
D55,Theft Under $5000,2021,50,290,0,240
D55,Other,2021,1,1,1,0
D55,Theft Under $5000,2021,142,711,0,569
D55,Other,2021,11,14,0,3
D55,Theft Under $5000,2021,37,174,0,137
D55,Other,2021,7,7,1,0
D55,Theft Under $5000,2021,43,318,0,275
D55,Other,2021,5,5,1,0
D55,Theft Under $5000,2021,3,48,0,45
D55,Other,2021,7,7,1,0
D55,Theft Under $5000,2021,29,230,0,201
D55,Other,2021,2,3,0,1
D55,Theft Under $5000,2021,3,60,0,57
D55,Assault,2021,28,50,0,22
D53,Assault,2021,61,103,0,42
D55,Auto Theft,2021,0,5,0,5
D55,Assault,2021,33,50,0,17
D53,Assault,2021,57,102,0,45
D55,Auto Theft,2021,0,11,0,11
D55,Assault,2021,5,7,0,2
D53,Assault,2021,2,3,0,1
D55,Auto Theft,2021,3,22,0,19
D53,Assault,2021,25,57,0,32
D55,Auto Theft,2021,1,16,0,15
D53,Assault,2021,23,41,0,18
D55,Auto Theft,2021,7,39,0,32
D53,Other,2021,10,22,0,12
D55,Auto Theft,2021,2,17,0,15
D53,Break & Enter-Commercial,2021,1,6,0,5
D53,Other,2021,1,2,0,1
D55,Auto Theft,2021,3,19,0,16
D53,Break & Enter-Commercial,2021,1,2,0,1
D53,Other,2021,3,3,1,0
D53,Break & Enter-Commercial,2021,0,3,0,3
D53,Other,2021,2,3,0,1
D53,Break & Enter-Commercial,2021,0,7,0,7
D53,Other,2021,2,4,0,2
D53,Break & Enter-Commercial,2021,1,20,0,19
D53,Other,2021,5,8,0,3
D53,Break & Enter-Commercial,2021,1,13,0,12
D53,Other,2021,3,5,0,2
D53,Break & Enter-Commercial,2021,0,1,0,1
D53,Other,2021,5,15,0,10
D53,Break & Enter-Commercial,2021,8,18,0,10
D53,Other,2021,0,2,0,2
D53,Break & Enter-Commercial,2021,7,31,0,24
D53,Other,2021,14,21,0,7
D53,Break & Enter-Commercial,2021,1,15,0,14
D53,Break & Enter-Commercial,2021,3,14,0,11
D53,Other,2021,2,10,0,8
D53,Break & Enter-Commercial,2021,1,12,0,11
D53,Other,2021,6,14,0,8
D53,Break & Enter-Commercial,2021,2,15,0,13
D53,Other,2021,7,13,0,6
D53,Break & Enter-House,2021,2,16,0,14
D53,Other,2021,5,11,0,6
D53,Break & Enter-House,2021,0,2,0,2
D53,Other,2021,5,9,0,4
D53,Break & Enter-House,2021,0,4,0,4
D53,Break & Enter-House,2021,3,11,0,8
D53,Robbery-Financial,2021,1,1,1,0
D53,Break & Enter-House,2021,0,1,0,1
D53,Robbery-Other,2021,14,26,0,12
D53,Break & Enter-House,2021,1,7,0,6
D53,Robbery-Other,2021,3,3,1,0
D53,Break & Enter-House,2021,3,12,0,9
D53,Robbery-Other,2021,0,1,0,1
D53,Break & Enter-House,2021,4,11,0,7
D53,Robbery-Other,2021,3,5,0,2
D53,Break & Enter-House,2021,1,13,0,12
D53,Robbery-Other,2021,1,2,0,1
D53,Break & Enter-House,2021,1,10,0,9
D53,Robbery-Other,2021,5,7,0,2
D53,Break & Enter-House,2021,2,6,0,4
D53,Break & Enter-House,2021,1,6,0,5
D53,Break & Enter-House,2021,0,3,0,3
D53,Break & Enter-Other,2021,1,10,0,9
D53,Break & Enter-Other,2021,1,1,1,0
D53,Break & Enter-Other,2021,0,1,0,1
D53,Break & Enter-Other,2021,0,2,0,2
D53,Break & Enter-Other,2021,0,1,0,1
D53,Break & Enter-Other,2021,0,2,0,2
D53,Break & Enter-Other,2021,0,3,0,3
D53,Break & Enter-Other,2021,0,3,0,3
D53,Break & Enter-Other,2021,0,1,0,1
D53,Break & Enter-Other,2021,1,3,0,2
D53,Break & Enter-Other,2021,0,4,0,4
D53,Break & Enter-Other,2021,1,2,0,1
D53,Break & Enter-Other,2021,1,6,0,5
D53,Break & Enter-Other,2021,0,5,0,5
D53,Fraud,2021,9,91,0,82
D53,Fraud,2021,0,2,0,2
D53,Fraud,2021,0,12,0,12
D53,Fraud,2021,1,17,0,16
D53,Fraud,2021,0,23,0,23
D53,Fraud,2021,0,2,0,2
D53,Fraud,2021,1,12,0,11
D53,Fraud,2021,0,14,0,14
D53,Fraud,2021,1,30,0,29
D53,Fraud,2021,4,35,0,31
D55,Other,2021,27,31,0,4
D55,Other,2021,53,58,0,5
D55,Other,2021,19,25,0,6
D55,Other,2021,68,85,0,17
D55,Other,2021,32,33,0,1
D55,Other,2021,43,49,0,6
D55,Other,2021,5,7,0,2
D55,Other,2021,23,29,0,6
D55,Other,2021,66,75,0,9
D55,Other,2021,1,1,1,0
D55,Other,2021,14,20,0,6
D55,Other,2021,23,26,0,3
D55,Other,2021,87,110,0,23
D55,Other,2021,67,81,0,14
D55,Other,2021,47,52,0,5
D55,Other,2021,31,39,0,8
D55,Other,2021,140,159,0,19
D55,Other,2021,19,26,0,7
D55,Other Criminal Violations - Offensive Weapons,2021,4,4,1,0
D55,Other Criminal Violations - Offensive Weapons,2021,2,2,1,0
D55,Other Criminal Violations - Offensive Weapons,2021,1,1,1,0
D55,Other Criminal Violations - Offensive Weapons,2021,3,5,0,2
D55,Other Criminal Violations - Offensive Weapons,2021,1,2,0,1
D55,Other Criminal Violations - Offensive Weapons,2021,13,16,0,3
D55,Other Criminal Violations - Offensive Weapons,2021,8,8,1,0
D55,Other Criminal Violations - Offensive Weapons,2021,11,13,0,2
D55,Other Criminal Violations - Offensive Weapons,2021,2,2,1,0
D55,Other Criminal Violations - Offensive Weapons,2021,4,4,1,0
D55,Other Criminal Violations - Offensive Weapons,2021,1,2,0,1
D55,Other Criminal Violations - Offensive Weapons,2021,19,21,0,2
D55,Other Criminal Violations - Offensive Weapons,2021,12,12,1,0
D55,Other Criminal Violations - Offensive Weapons,2021,6,6,1,0
D55,Other Criminal Violations - Offensive Weapons,2021,3,5,0,2
D55,Other Criminal Violations - Offensive Weapons,2021,1,2,0,1
D55,Other,2021,0,1,0,1
D55,Other,2021,1,1,1,0
D55,Other,2021,0,1,0,1
D55,Other,2021,1,1,1,0
NSA,Other,2021,59,72,0,13
NSA,Auto Theft,2021,0,1,0,1
